fips,year,pm25
37133,2005,12.3432433655619
37133,2006,11.9808007848355
37133,2007,11.5158462942897
37133,2008,11.1231103435519
37133,2009,9.21613236889507
37133,2010,9.435805008239
37133,2011,8.82427108071931
37133,2012,8.18926369698783
37133,2013,7.37602507631597
37133,2014,8.27279787514231
37133,2015,6.94956303673184
37133,2016,7.07611467432254
37107,2000,14.3357767356365
37107,2001,13.0384580395657
37107,2002,12.7230781335576
37107,2003,11.6158844334171
37107,2004,12.5818890132961
37107,2005,12.7825606836517
37107,2006,12.5911297567479
37107,2007,11.8683929534789
37107,2008,11.386605656828
37107,2009,9.48554058033935
37107,2010,9.74677861575502
37107,2011,9.66875654329317
37107,2012,8.83642982374815
37107,2013,8.09594499550869
37107,2014,8.81093153057021
37107,2015,7.5350946647489
37107,2016,7.70995566021529
37137,2000,11.37809967389
37137,2001,10.0207490655089
37137,2002,9.35703276091905
37137,2003,9.40414197157977
37137,2004,11.0255854308195
37137,2005,10.8979346897864
37137,2006,10.6456972474404
37137,2007,10.0164344073988
37137,2008,10.1210983584558
37137,2009,8.11013330537476
37137,2010,8.416070700392
37137,2011,8.1629483282858
37137,2012,7.51779815758564
37137,2013,6.70363732737509
37137,2014,7.44465812944152
37137,2015,6.15250355392438
37137,2016,6.17024886420208
37031,2000,11.4233036094456
37031,2001,9.80382804305795
37031,2002,9.20276663818492
37031,2003,9.30512348579613
37031,2004,11.0405703326675
37031,2005,11.3793264496585
37031,2006,10.7424696781406
37031,2007,9.99766248597045
37031,2008,10.1161352606659
37031,2009,8.157751288857
37031,2010,8.7607649147301
37031,2011,8.36840215932593
37031,2012,7.61694292441914
37031,2013,6.71744151453992
37031,2014,7.43403216433327
37031,2015,6.27605215793414
37031,2016,6.05886534148769
37049,2000,12.7104286067449
37049,2001,11.4372427332589
37049,2002,10.6727796308478
37049,2003,10.5870562685797
37049,2004,11.8391280935684
37049,2005,11.7772638150084
37049,2006,11.5936739975546
37049,2007,11.0411097842451
37049,2008,10.744828302367
37049,2009,8.90205761197867
37049,2010,9.07538844572202
37049,2011,8.90410424048552
37049,2012,8.13876482766544
37049,2013,7.40854322062424
37049,2014,8.00721238228009
37049,2015,6.68974984887808
37049,2016,6.85467405473584
37103,2000,12.2860995535202
37103,2001,11.1754772113078
37103,2002,10.4342376193424
37103,2003,10.1983105387184
37103,2004,11.5339576897682
37103,2005,11.2913470450738
37103,2006,10.9516010174599
37103,2007,10.5906811506857
37103,2008,10.4375259711475
37103,2009,8.62250265202827
37103,2010,8.63602590696848
37103,2011,8.39416002413935
37103,2012,7.80691243739424
37103,2013,7.37616200482191
37103,2014,7.78424516212014
37103,2015,6.31168373871772
37103,2016,6.40682351762692
37035,2000,15.3590884509763
37035,2001,13.277187929657
37035,2002,12.6311816655673
37035,2003,12.7127394731819
37035,2004,13.1528924037266
37035,2005,13.8755377721429
37035,2006,13.8139917128715
37035,2007,13.6055102601214
37035,2008,11.7180349041531
37035,2009,9.37516800072222
37035,2010,10.1246233574784
37035,2011,9.87018828154643
37035,2012,9.08303323599729
37035,2013,7.96891144234934
37035,2014,8.2808979494839
37035,2015,7.65410242272108
37035,2016,7.80304335292327
37189,2000,9.82646621268728
37189,2001,10.017604473556
37189,2002,9.46082536539951
37189,2003,8.45429274748348
37189,2004,10.1580746022468
37189,2005,10.7813568169937
37189,2006,10.0598200791337
37189,2007,9.72655404474296
37189,2008,8.00156554364676
37189,2009,6.02163744157383
37189,2010,7.65144375094054
37189,2011,6.40046382231616
37189,2012,6.26508818119715
37189,2013,5.3088748547517
37189,2014,5.40070620357547
37189,2015,4.62089481018579
37189,2016,4.52273101808183
37193,2000,14.2952505499831
37193,2001,12.6160877422404
37193,2002,11.2726327087185
37193,2003,11.66150939277
37193,2004,12.3334971605545
37193,2005,12.8204016763879
37193,2006,12.4057199410864
37193,2007,12.7082625334624
37193,2008,10.1238945848586
37193,2009,8.38389253647411
37193,2010,9.27836593134594
37193,2011,8.26797519058915
37193,2012,8.34842850740895
37193,2013,7.36959336476819
37193,2014,7.3670967814791
37193,2015,6.14998688780054
37193,2016,6.43627758606144
37027,2000,15.6075998212812
37027,2001,13.4057596644838
37027,2002,12.2161945225182
37027,2003,12.44336300388
37027,2004,12.8616584081318
37027,2005,13.5081436673971
37027,2006,13.174547600877
37027,2007,13.3560474493617
37027,2008,11.0435874658402
37027,2009,8.99892313932289
37027,2010,9.6999334303275
37027,2011,9.09028371991193
37027,2012,8.87977353073451
37027,2013,7.76792292646793
37027,2014,7.90621152826615
37027,2015,6.76325799554306
37027,2016,7.28282155933363
37023,2000,14.2564999517945
37023,2001,12.4553269737459
37023,2002,11.4292988275766
37023,2003,11.4203711855968
37023,2004,11.7740973176744
37023,2005,12.7750798337651
37023,2006,12.5414404051349
37023,2007,12.4773396075652
37023,2008,10.3797379430803
37023,2009,8.29966867010493
37023,2010,9.22125475696304
37023,2011,8.61188894714162
37023,2012,8.08696019653607
37023,2013,7.07524871362384
37023,2014,7.4590843768918
37023,2015,6.26419032970091
37023,2016,6.90324007662995
37009,2000,10.0725768759061
37009,2001,10.0250606642226
37009,2002,9.1369994982518
37009,2003,8.52568213443962
37009,2004,10.2253744399792
37009,2005,10.7756566828834
37009,2006,10.0305480142636
37009,2007,9.87804161757889
37009,2008,8.03878098867585
37009,2009,6.09412722219215
37009,2010,7.48940579642217
37009,2011,6.23501158339324
37009,2012,6.33158981223365
37009,2013,5.43437810481251
37009,2014,5.26499012882032
37009,2015,4.22054634434282
37009,2016,4.16314376003991
37011,2000,9.40695978721847
37011,2001,9.49911304435558
37011,2002,9.12509706817406
37011,2003,8.21965163810961
37011,2004,9.78629347963898
37011,2005,10.5189979053296
37011,2006,9.62982660054169
37011,2007,9.19271599428767
37011,2008,7.56939019576044
37011,2009,5.52215660508363
37011,2010,7.25530375927214
37011,2011,6.04762010034679
37011,2012,5.6588252202098
37011,2013,4.74640647346674
37011,2014,5.09190808668552
37011,2015,4.17998649707536
37011,2016,4.25143165213719
37005,2000,10.6793274761456
37005,2001,10.54034473722
37005,2002,9.58404943929196
37005,2003,9.20115437276323
37005,2004,10.6215131730658
37005,2005,10.8293372171439
37005,2006,10.029179229796
37005,2007,10.2772473737343
37005,2008,8.24392424171056
37005,2009,6.41565991508516
37005,2010,7.68614398548521
37005,2011,6.47352617412552
37005,2012,6.59052443223926
37005,2013,5.6312301682603
37005,2014,5.63199887348342
37005,2015,4.44985138500103
37005,2016,4.36350165120459
37003,2000,14.5244138868998
37003,2001,12.6551757196402
37003,2002,11.5914109561794
37003,2003,11.8011709649622
37003,2004,12.6423125018182
37003,2005,12.855064659026
37003,2006,12.652329837719
37003,2007,12.8396118278036
37003,2008,10.7188091296602
37003,2009,8.61809968714779
37003,2010,9.33451367768996
37003,2011,8.66298379926312
37003,2012,8.26047299520389
37003,2013,7.41977770080126
37003,2014,7.74686504935359
37003,2015,6.60608232008456
37003,2016,6.82517296798454
37021,2000,13.4075573073269
37021,2001,12.0143098962209
37021,2002,11.4940391651145
37021,2003,10.8127224347642
37021,2004,11.7421105263148
37021,2005,12.155023874083
37021,2006,11.889236943179
37021,2007,11.6730064810541
37021,2008,9.88376736018056
37021,2009,7.95721148821789
37021,2010,8.926831151281
37021,2011,8.59372742267094
37021,2012,7.98491618434367
37021,2013,7.0318770082192
37021,2014,6.99413315409269
37021,2015,6.01519282184797
37021,2016,7.0328213684743
37075,2000,10.5647677657076
37075,2001,10.5896891133751
37075,2002,9.37529038582311
37075,2003,9.24682434847689
37075,2004,10.1577070253479
37075,2005,10.3756374193854
37075,2006,10.147171778618
37075,2007,9.4073244909065
37075,2008,8.1411381426051
37075,2009,6.68524981618076
37075,2010,7.93984444533183
37075,2011,8.17323090243414
37075,2012,7.00327058036071
37075,2013,6.2628737048096
37075,2014,6.15763357310339
37075,2015,5.03104898109641
37075,2016,6.29185778969208
37121,2000,11.1845418524982
37121,2001,10.6893717184536
37121,2002,10.0760890364716
37121,2003,9.5958250744428
37121,2004,10.4742256136462
37121,2005,11.1678520166964
37121,2006,10.7227520746821
37121,2007,10.4292889162388
37121,2008,8.5411609704231
37121,2009,6.44364987557802
37121,2010,7.94949354626315
37121,2011,7.05427082082459
37121,2012,6.87505840449123
37121,2013,5.67643996651586
37121,2014,5.98179051157774
37121,2015,4.93796091511932
37121,2016,5.27858256781287
37099,2000,9.86043061648416
37099,2001,9.68758321564245
37099,2002,8.82768717632857
37099,2003,8.83272079548777
37099,2004,9.52596227150716
37099,2005,9.84086509995802
37099,2006,9.75356860998892
37099,2007,9.01867807783298
37099,2008,8.21463672216783
37099,2009,6.08825803039319
37099,2010,6.98380605346199
37099,2011,6.37452097016797
37099,2012,5.71457597412479
37099,2013,5.19806055656386
37099,2014,5.61458537740192
37099,2015,4.3158374499143
37099,2016,5.59768382192817
37175,2000,9.88973225704821
37175,2001,9.72048680649227
37175,2002,9.2046414331619
37175,2003,9.0779392806456
37175,2004,9.41802921566737
37175,2005,9.8669861397844
37175,2006,9.67904150806176
37175,2007,9.08942679999339
37175,2008,8.19066772484705
37175,2009,6.02889428180415
37175,2010,7.24177699937862
37175,2011,6.53537004341991
37175,2012,5.93048498878829
37175,2013,5.2051052164993
37175,2014,5.60207957261532
37175,2015,4.38233555341872
37175,2016,5.57018170113337
37089,2000,12.8078382351505
37089,2001,11.6775290380153
37089,2002,10.9244812857669
37089,2003,10.5885757443006
37089,2004,10.7714374991813
37089,2005,12.0852092328955
37089,2006,11.5365563385323
37089,2007,11.1763094471372
37089,2008,9.68956036153594
37089,2009,7.4433247873706
37089,2010,8.51184740449825
37089,2011,8.0554351749473
37089,2012,7.36460878424692
37089,2013,6.48101377552572
37089,2014,6.6673933203696
37089,2015,5.53458932914847
37089,2016,6.63054813454722
37173,2000,8.93019952626325
37173,2001,9.28189565168551
37173,2002,8.18191863644438
37173,2003,7.98390967996352
37173,2004,8.91773118223297
37173,2005,9.22164005259823
37173,2006,9.39454757946945
37173,2007,8.19877519443494
37173,2008,7.26438517709216
37173,2009,5.34513867640742
37173,2010,6.33574289395436
37173,2011,6.09811765920018
37173,2012,5.25571485950437
37173,2013,4.80102862538285
37173,2014,5.13379772639092
37173,2015,3.96282229527725
37173,2016,4.90151161434738
37199,2000,11.1868608676571
37199,2001,10.6444661974496
37199,2002,10.2675793613444
37199,2003,9.54249658071336
37199,2004,10.6023359532209
37199,2005,11.2240314412574
37199,2006,10.8955335052752
37199,2007,10.541681769555
37199,2008,8.62580955407897
37199,2009,6.49703062624786
37199,2010,7.99625134820913
37199,2011,7.22649798071167
37199,2012,7.02432836301706
37199,2013,5.89722613805741
37199,2014,6.15462674829929
37199,2015,5.18929987617748
37199,2016,5.52824264828616
37087,2000,9.90551981935609
37087,2001,9.84208496702365
37087,2002,9.111005595291
37087,2003,8.84506321641696
37087,2004,9.66312111403532
37087,2005,9.99821583181735
37087,2006,9.98744052293588
37087,2007,9.25471024001867
37087,2008,8.21052793250922
37087,2009,6.2475404283555
37087,2010,7.0850367704406
37087,2011,6.50717760133305
37087,2012,5.78768718294191
37087,2013,5.38054213252639
37087,2014,5.76339452061921
37087,2015,4.42564489076284
37087,2016,5.47210391242099
37149,2000,14.8100793514868
37149,2001,13.0880398666836
37149,2002,11.8418949935569
37149,2003,11.7853675070282
37149,2004,11.9931140702699
37149,2005,13.308405657157
37149,2006,13.1287762991148
37149,2007,12.8710075413531
37149,2008,11.1502377028273
37149,2009,8.69684767366178
37149,2010,9.60177635843768
37149,2011,9.31758242822829
37149,2012,8.49858770688655
37149,2013,7.30129602564411
37149,2014,7.746553071154
37149,2015,6.85582417425135
37149,2016,7.82550710557115
37113,2000,9.9403299349481
37113,2001,9.764632165321
37113,2002,8.87558541317632
37113,2003,8.98730080101239
37113,2004,9.54455913314048
37113,2005,9.89621782233491
37113,2006,10.0841716603315
37113,2007,8.87469158779448
37113,2008,7.97530196692544
37113,2009,6.13251039728682
37113,2010,7.0372559323594
37113,2011,6.67089079449789
37113,2012,5.76819544319573
37113,2013,5.55953920485647
37113,2014,5.7290276922979
37113,2015,4.37723573056275
37113,2016,5.49512364706378
37111,2000,13.4938316505482
37111,2001,11.9975271621521
37111,2002,11.2945969601987
37111,2003,11.0337907740304
37111,2004,11.6623635206339
37111,2005,12.4049197257229
37111,2006,12.0930880767187
37111,2007,12.2405987883948
37111,2008,9.89876741145073
37111,2009,7.94448237035594
37111,2010,8.98577952658943
37111,2011,8.34099743142399
37111,2012,7.88434566842345
37111,2013,6.79089216773229
37111,2014,7.04723852712775
37111,2015,5.80464091259007
37111,2016,7.0207471978073
37115,2000,11.8989967617736
37115,2001,11.5814084808068
37115,2002,10.6548490910739
37115,2003,9.91823912333798
37115,2004,11.022602826101
37115,2005,11.3764225676811
37115,2006,11.1753702208375
37115,2007,10.7548694266127
37115,2008,8.85596969526226
37115,2009,6.87649901768853
37115,2010,8.20999994945365
37115,2011,7.67446346855516
37115,2012,7.16699382237078
37115,2013,6.12604747631983
37115,2014,6.18988526064314
37115,2015,5.22016288184987
37115,2016,6.16276327412743
37039,2000,11.8886592228786
37039,2001,11.3544061637604
37039,2002,10.5281399152968
37039,2003,10.1334124376063
37039,2004,10.8182233407999
37039,2005,11.1800861529033
37039,2006,10.9443311321745
37039,2007,10.3296060214708
37039,2008,8.90153234338844
37039,2009,7.61233858639737
37039,2010,8.70836350039451
37039,2011,9.04181151737114
37039,2012,7.81960583000597
37039,2013,7.05872194634785
37039,2014,6.61810309114442
37039,2015,5.43529702369717
37039,2016,6.9282143900601
37043,2000,12.5047392246584
37043,2001,11.2691024199905
37043,2002,10.5670721144709
37043,2003,10.4352612160598
37043,2004,10.9649632672096
37043,2005,11.3678408071427
37043,2006,11.1707764680635
37043,2007,10.7504764122823
37043,2008,9.12176907847266
37043,2009,7.67229042207057
37043,2010,8.93899731532258
37043,2011,9.18396219837975
37043,2012,7.98982212075391
37043,2013,7.2710733179142
37043,2014,6.65203782828742
37043,2015,5.54456903014559
37043,2016,7.28518315818827
45027,2000,14.4521539260695
45027,2001,12.0057094716339
45027,2002,11.3743893594957
45027,2003,10.9869955126622
45027,2004,12.1148199488064
45027,2005,13.1054668104277
45027,2006,13.1471300305849
45027,2007,12.3606221532166
45027,2008,11.3523422345203
45027,2009,9.65196263462721
45027,2010,10.4451334816101
45027,2011,9.64296801685715
45027,2012,9.18910748408339
45027,2013,8.02171874595579
45027,2014,8.25660675495003
45027,2015,7.37042434632558
45027,2016,7.87868389599702
45079,2000,16.5799615481036
45079,2001,14.0690491561138
45079,2002,13.4524260767881
45079,2003,13.2447431772032
45079,2004,13.93644386535
45079,2005,15.1644290320712
45079,2006,14.9286017696239
45079,2007,13.9979924581399
45079,2008,12.4526050107017
45079,2009,11.0070727082112
45079,2010,11.8024404129666
45079,2011,11.6019513296501
45079,2012,10.4190579581945
45079,2013,8.89506295144087
45079,2014,9.64429451271109
45079,2015,8.69958306882052
45079,2016,9.23486476105266
45009,2000,14.5664056667592
45009,2001,11.6954770025837
45009,2002,11.3371944525423
45009,2003,11.3124448605993
45009,2004,12.2954361126356
45009,2005,13.4928466479376
45009,2006,12.703295783498
45009,2007,12.4856038829206
45009,2008,11.0930682433213
45009,2009,9.4622711827859
45009,2010,10.6400404166836
45009,2011,10.1485389254548
45009,2012,9.29194520968773
45009,2013,7.78200595980026
45009,2014,8.34668956447043
45009,2015,6.96993485392374
45009,2016,8.14209332617978
45081,2000,14.7274141828376
45081,2001,12.4808829313549
45081,2002,11.6755592483784
45081,2003,11.4946649707596
45081,2004,11.8767772643072
45081,2005,13.0646757586875
45081,2006,12.6572144687677
45081,2007,12.2235269072359
45081,2008,10.6920077902853
45081,2009,9.26333559818799
45081,2010,10.4760556503858
45081,2011,10.110000795906
45081,2012,8.95154995588187
45081,2013,7.69229743496823
45081,2014,8.34368221556123
45081,2015,6.83605966261426
45081,2016,8.28635617084091
45055,2000,14.6375521553682
45055,2001,12.6413732512743
45055,2002,12.0141557322625
45055,2003,11.6216817954254
45055,2004,12.1591009767413
45055,2005,13.3942688716711
45055,2006,13.1695388476065
45055,2007,12.9039143529858
45055,2008,11.8560458414389
45055,2009,9.96989439665572
45055,2010,11.0916931493139
45055,2011,10.3438144709871
45055,2012,9.21259136444413
45055,2013,8.42769845589453
45055,2014,8.85344371079993
45055,2015,7.87564566934452
45055,2016,8.1390421222415
45061,2000,14.4792684492603
45061,2001,12.5380876240071
45061,2002,11.7061794045271
45061,2003,11.2837628892874
45061,2004,12.2343166772684
45061,2005,13.4848397205385
45061,2006,13.3618054760332
45061,2007,12.530606738205
45061,2008,11.6246432726082
45061,2009,9.79085699699404
45061,2010,10.7448112058867
45061,2011,9.78867125286826
45061,2012,9.08516818611244
45061,2013,8.20993915476808
45061,2014,8.6065916061578
45061,2015,7.79987028467758
45061,2016,7.97598680775416
45039,2000,14.6418587877733
45039,2001,12.6967548965372
45039,2002,12.0076117537112
